leninist_SEN;Parti Socialiste du S閚間al;Parti Socialiste du S閚間al;Parti Socialiste du S閚間al;;Parti Socialiste du S閚間al;;;;;;;;;;x
stalinist_SEN;Parti de l'Ind閜endance et du Travail;Parti de l'Ind閜endance et du Travail;Parti de l'Ind閜endance et du Travail;;Parti de l'Ind閜endance et du Travail;;;;;;;;;;x
national_socialist_SEY;Vert Seychelles;Vert Seychelles;Vert Seychelles;;Vert Seychelles;;;;;;;;;;x
fascistic_SEY;Koste Seselwa;Koste Seselwa;Koste Seselwa;;Koste Seselwa;;;;;;;;;;x
paternal_autocrat_SEY;Parti Seychellois;Parti Seychellois;Parti Seychellois;;Parti Seychellois;;;;;;;;;;x
social_conservative_SEY;Seychelles Democratic Party;Seychelles Democratic Party;Seychelles Democratic Party;;Seychelles Democratic Party;;;;;;;;;;x
market_liberal_SEY;Seychelles National Party;Seychelles National Party;Seychelles National Party;;Seychelles National Party;;;;;;;;;;x
social_liberal_SEY;Parti Lepep;Parti Lepep;Parti Lepep;;Parti Lepep;;;;;;;;;;x
social_democrat_SEY;Social Democratic Alliance;Social Democratic Alliance;Social Democratic Alliance;;Social Democratic Alliance;;;;;;;;;;x
left_wing_radical_SEY;Parti de Gauche;Parti de Gauche;Parti de Gauche;;Parti de Gauche;;;;;;;;;;x
leninist_SEY;Parti Socialiste;Parti Socialiste;Parti Socialiste;;Parti Socialiste;;;;;;;;;;x
stalinist_SEY;Parti Communiste;Parti Communiste;Parti Communiste;;Parti Communiste;;;;;;;;;;x
national_socialist_SIA;Syam Si Kheiyw;Syam Si Kheiyw;Syam Si Kheiyw;;Syam Si Kheiyw;;;;;;;;;;x
fascistic_SIA;Phak Him Karmeuxng;Phrrkh Him Karmeuxng;Phrrkh Him Karmeuxng;;Phrrkh Him Karmeuxng;;;;;;;;;;x
paternal_autocrat_SIA;Phak Chat Thai;Phak Chat Thai;Phak Chat Thai;;Phak Chat Thai;;;;;;;;;;x
social_conservative_SIA;Phak Prachathipat;Phak Prachathipat;Phak Prachathipat;;Phak Prachathipat;;;;;;;;;;x
market_liberal_SIA;Thai Rak Thai;Thai Rak Thai;Thai Rak Thai;;Thai Rak Thai;;;;;;;;;;x
social_liberal_SIA;Phak Khwam Wang Mai;Phak Khwam Wang Mai;Phak Khwam Wang Mai;;Phak Khwam Wang Mai;;;;;;;;;;x
social_democrat_SIA;Phak Sangkhm Prachathiptiy;Phak Sangkhm Prachathiptiy;Phak Sangkhm Prachathiptiy;;Phak Sangkhm Prachathiptiy;;;;;;;;;;x
left_wing_radical_SIA;Phak Faysay;Phak Faysay;Phak Faysay;;Phak Faysay;;;;;;;;;;x
leninist_SIA;Phak Sangkhmniym;Phak Sangkhmniym;Phak Sangkhmniym;;Phak Sangkhmniym;;;;;;;;;;x
stalinist_SIA;Phak Khxmmiwnist;Phak Khxmmiwnist;Phak Khxmmiwnist;;Phak Khxmmiwnist;;;;;;;;;;x
national_socialist_SIE;Hizb ut-Tahrir;Hizb ut-Tahrir;Hizb ut-Tahrir;;Hizb ut-Tahrir;;;;;;;;;;x
fascistic_SIE;Unity, Freedom, Justice;Unity, Freedom, Justice;Unity, Freedom, Justice;;Unity, Freedom, Justice;;;;;;;;;;x
paternal_autocrat_SIE;Realm of the Free;Realm of the Free;Realm of the Free;;Realm of the Free;;;;;;;;;;x
social_conservative_SIE;Grand Alliance Party;Grand Alliance Party;Grand Alliance Party;;Grand Alliance Party;;;;;;;;;;x
market_liberal_SIE;United National People's Party;United National People's Party;United National People's Party;;United National People's Party;;;;;;;;;;x
social_liberal_SIE;Peace and Liberation Party;Peace and Liberation Party;Peace and Liberation Party;;Peace and Liberation Party;;;;;;;;;;x
social_democrat_SIE;Sierra Leone People's Party;Sierra Leone People's Party;Sierra Leone People's Party;;Sierra Leone People's Party;;;;;;;;;;x
left_wing_radical_SIE;All People's Congress;All People's Congress;All People's Congress;;All People's Congress;;;;;;;;;;x
leninist_SIE;Revolutionary United Front;Revolutionary United Front;Revolutionary United Front;;Revolutionary United Front;;;;;;;;;;x
stalinist_SIE;Communist Party;Communist Party;Communist Party;;Communist Party;;;;;;;;;;x
national_socialist_SIN;Angkatan Islam;Angkatan Islam;Angkatan Islam;;Angkatan Islam;;;;;;;;;;x
fascistic_SIN;Majulah Singapura;Majulah Singapura;Majulah Singapura;;Majulah Singapura;;;;;;;;;;x
paternal_autocrat_SIN;Singapura Parti;Singapura Parti;Singapura Parti;;Singapura Parti;;;;;;;;;;x
social_conservative_SIN;Parti Tindakan Rakyat;Parti Tindakan Rakyat;Parti Tindakan Rakyat;;Parti Tindakan Rakyat;;;;;;;;;;x
market_liberal_SIN;Parti Demokratik Singapura;Parti Demokratik Singapura;Parti Demokratik Singapura;;Parti Demokratik Singapura;;;;;;;;;;x
social_liberal_SIN;Singapore People's Party;Singapore People's Party;Singapore People's Party;;Singapore People's Party;;;;;;;;;;x
social_democrat_SIN;Workers' Party of Singapore;Workers' Party of Singapore;Workers' Party of Singapore;;Workers' Party of Singapore;;;;;;;;;;x
left_wing_radical_SIN;National Solidarity Party;National Solidarity Party;National Solidarity Party;;National Solidarity Party;;;;;;;;;;x
leninist_SIN;Socialist Front;Socialist Front;Socialist Front;;Socialist Front;;;;;;;;;;x
stalinist_SIN;Communist Party;Communist Party;Communist Party;;Communist Party;;;;;;;;;;x
national_socialist_SLO;Zelen?Slovensko;Zelen?Slovensko;Zelen?Slovensko;;Zelen?Slovensko;;;;;;;;;;x
fascistic_SLO;Slovensk?N醨odn?Strana;Slovensk?N醨odn?Strana;Slovensk?N醨odn?Strana;;Slovensk?N醨odn?Strana;;;;;;;;;;x
paternal_autocrat_SLO;L磚dov?Strana;L磚dov?Strana;L磚dov?Strana;;L磚dov?Strana;;;;;;;;;;x
social_conservative_SLO;Krest碼nskodemokratick?Hnutie;Krest碼nskodemokratick?Hnutie;Krest碼nskodemokratick?Hnutie;;Krest碼nskodemokratick?Hnutie;;;;;;;;;;x
market_liberal_SLO;Slovensk?Demokratick?a Krest碼nsk?趎ia;Slovensk?Demokratick?a Krest碼nsk?趎ia;Slovensk?Demokratick?a Krest碼nsk?趎ia;;Slovensk?Demokratick?a Krest碼nsk?趎ia;;;;;;;;;;x
social_liberal_SLO;Aliancia Nov閔o Ob?ana;Aliancia Nov閔o Ob?ana;Aliancia Nov閔o Ob?ana;;Aliancia Nov閔o Ob?ana;;;;;;;;;;x
social_democrat_SLO;Smer ?Soci醠na Demokracia;Smer ?Soci醠na Demokracia;Smer ?Soci醠na Demokracia;;Smer ?Soci醠na Demokracia;;;;;;;;;;x
left_wing_radical_SLO;Strana Demokratickej L'avice;Strana Demokratickej L'avice;Strana Demokratickej L'avice;;Strana Demokratickej L'avice;;;;;;;;;;x
leninist_SLO;Zdru瀍nie Robotn韐ov Slovenska;Zdru瀍nie Robotn韐ov Slovenska;Zdru瀍nie Robotn韐ov Slovenska;;Zdru瀍nie Robotn韐ov Slovenska;;;;;;;;;;x
stalinist_SLO;Komunistick?Strana Slovenska;Komunistick?Strana Slovenska;Komunistick?Strana Slovenska;;Komunistick?Strana Slovenska;;;;;;;;;;x
national_socialist_SLV;Zelena Slovenija;Zelena Slovenija;Zelena Slovenija;;Zelena Slovenija;;;;;;;;;;x
fascistic_SLV;Stranka Slovenskega Naroda;Stranka Slovenskega Naroda;Stranka Slovenskega Naroda;;Stranka Slovenskega Naroda;;;;;;;;;;x
paternal_autocrat_SLV;Slovenska Nacionalna Stranka;Slovenska Nacionalna Stranka;Slovenska Nacionalna Stranka;;Slovenska Nacionalna Stranka;;;;;;;;;;x
social_conservative_SLV;Slovenska Ljudska Stranka;Slovenska Ljudska Stranka;Slovenska Ljudska Stranka;;Slovenska Ljudska Stranka;;;;;;;;;;x
market_liberal_SLV;Slovenska Demokratska Stranka;Slovenska Demokratska Stranka;Slovenska Demokratska Stranka;;Slovenska Demokratska Stranka;;;;;;;;;;x
social_liberal_SLV;Liberalna Demokracija Slovenije;Liberalna Demokracija Slovenije;Liberalna Demokracija Slovenije;;Liberalna Demokracija Slovenije;;;;;;;;;;x
social_democrat_SLV;Socialni Demokrati;Socialni Demokrati;Socialni Demokrati;;Socialni Demokrati;;;;;;;;;;x
left_wing_radical_SLV;Kr?anskih Socialisti?na Stranka;Kr?anskih Socialisti?na Stranka;Kr?anskih Socialisti?na Stranka;;Kr?anskih Socialisti?na Stranka;;;;;;;;;;x
leninist_SLV;Delavcev Slovenije;Delavcev Slovenije;Delavcev Slovenije;;Delavcev Slovenije;;;;;;;;;;x
stalinist_SLV;Zveza Komunistov Slovenije;Zveza Komunistov Slovenije;Zveza Komunistov Slovenije;;Zveza Komunistov Slovenije;;;;;;;;;;x
national_socialist_SOL;Green Solomons;Green Solomons;Green Solomons;;Green Solomons;;;;;;;;;;x
fascistic_SOL;To Lead is to Serve;To Lead is to Serve;To Lead is to Serve;;To Lead is to Serve;;;;;;;;;;x
paternal_autocrat_SOL;National Party;National Party;National Party;;National Party;;;;;;;;;;x
social_conservative_SOL;People磗 Alliance Party;People磗 Alliance Party;People磗 Alliance Party;;People磗 Alliance Party;;;;;;;;;;x
market_liberal_SOL;Association of Independent Members;Association of Independent Members;Association of Independent Members;;Association of Independent Members;;;;;;;;;;x
social_liberal_SOL;Solomon Islands Liberal Party;Solomon Islands Alliance for Change;Solomon Islands Alliance for Change;;Solomon Islands Alliance for Change;;;;;;;;;;x
social_democrat_SOL;People磗 Proggressive Party;People磗 Proggressive Party;People磗 Proggressive Party;;People磗 Proggressive Party;;;;;;;;;;x
left_wing_radical_SOL;Solomon Islands Labour Party;Solomon Islands Labour Party;Solomon Islands Labour Party;;Solomon Islands Labour Party;;;;;;;;;;x
leninist_SOL;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_SOL;Communist Party;Communist Party;Communist Party;;Communist Party;;;;;;;;;;x
national_socialist_SOM;Al-Itihaad al-Islamiya;Al-Itihaad al-Islamiya;Al-Itihaad al-Islamiya;;Al-Itihaad al-Islamiya;;;;;;;;;;x
fascistic_SOM;Leopards;Leopards;Leopards;;Leopards;;;;;;;;;;x
paternal_autocrat_SOM;Somali Youth League;Somali Youth League;Somali Youth League;;Somali Youth League;;;;;;;;;;x
social_conservative_SOM;Transitional National Government;Transitional National Government;Transitional National Government;;Transitional National Government;;;;;;;;;;x
market_liberal_SOM;United Somali Parliamentarians;United Somali Parliamentarians;United Somali Parliamentarians;;United Somali Parliamentarians;;;;;;;;;;x
social_liberal_SOM;Somali Liberal Party;Somali Liberal Party;Somali Liberal Party;;Somali Liberal Party;;;;;;;;;;x
social_democrat_SOM;Kulmiye Nabad, Midnimo Iyo Horumar Iyo;Kulmiye Nabad, Midnimo Iyo Horumar Iyo;Kulmiye Nabad, Midnimo Iyo Horumar Iyo;;Kulmiye Nabad, Midnimo Iyo Horumar Iyo;;;;;;;;;;x
left_wing_radical_SOM;Ururka Caddaalada Iyo Daryeelka;Ururka Caddaalada Iyo Daryeelka;Ururka Caddaalada Iyo Daryeelka;;Ururka Caddaalada Iyo Daryeelka;;;;;;;;;;x
leninist_SOM;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_SOM;Red Star of Somalia;Red Star of Somalia;Red Star of Somalia;;Red Star of Somalia;;;;;;;;;;x
national_socialist_SOV;Hizb ut-Tahrir;Hizb ut-Tahrir;Hizb ut-Tahrir;;Hizb ut-Tahrir;;;;;;;;;;x
fascistic_SOV;Liberal'no-Demokraticheskaya Partiya Rossii;Liberal'no-Demokraticheskaya Partiya Rossii;Liberal'no-Demokraticheskaya Partiya Rossii;;Liberal'no-Demokraticheskaya Partiya Rossii;;;;;;;;;;x
paternal_autocrat_SOV;Yed韓aya Ross韞a;Yed韓aya Ross韞a;Yed韓aya Ross韞a;;Yed韓aya Ross韞a;;;;;;;;;;x
social_conservative_SOV;Obyedineniy Grazhdanskiy Front;Obyedineniy Grazhdanskiy Front;Obyedineniy Grazhdanskiy Front;;Obyedineniy Grazhdanskiy Front;;;;;;;;;;x
market_liberal_SOV;Soyuz Pravykh Sil;Soyuz Pravykh Sil;Soyuz Pravykh Sil;;Soyuz Pravykh Sil;;;;;;;;;;x
social_liberal_SOV;Yabloko;Yabloko;Yabloko;;Yabloko;;;;;;;;;;x
social_democrat_SOV;Spravedlivaya Rossiya;Spravedlivaya Rossiya;Spravedlivaya Rossiya;;Spravedlivaya Rossiya;;;;;;;;;;x
left_wing_radical_SOV;Left Front;Left Front;Left Front;;Left Front;;;;;;;;;;x
leninist_SOV;Kommunisticheskaya Partiya Rossiyskoy Federatsii;Kommunisticheskaya Partiya Rossiyskoy Federatsii;Kommunisticheskaya Partiya Rossiyskoy Federatsii;;Kommunisticheskaya Partiya Rossiyskoy Federatsii;;;;;;;;;;x
stalinist_SOV;National-Bolshevik Party;National-Bolshevik Party;National-Bolshevik Party;;National-Bolshevik Party;;;;;;;;;;x
national_socialist_SPR;Partido Renacimiento y Uni髇 de Espa馻;Partido Renacimiento y Uni髇 de Espa馻;Partido Renacimiento y Uni髇 de Espa馻;;Partido Renacimiento y Uni髇 de Espa馻;;;;;;;;;;x
fascistic_SPR;Espa馻 2000;Espa馻 2000;Espa馻 2000;;Espa馻 2000;;;;;;;;;;x
paternal_autocrat_SPR;Converg鑞cia i Uni?Converg鑞cia i Uni?Converg鑞cia i Uni?;Converg鑞cia i Uni?;;;;;;;;;x
social_conservative_SPR;Partido Popular;Partido Popular;Partido Popular;;Partido Popular;;;;;;;;;;x
market_liberal_SPR;Partido de la Libertad Individual;Partido de la Libertad Individual;Partido de la Libertad Individual;;Partido de la Libertad Individual;;;;;;;;;;x
social_liberal_SPR;Uni髇 Progreso y Democracia;Uni髇 Progreso y Democracia;Uni髇 Progreso y Democracia;;Uni髇 Progreso y Democracia;;;;;;;;;;x
social_democrat_SPR;Partido Socialista Obrero Espa駉l;Partido Socialista Obrero Espa駉l;Partido Socialista Obrero Espa駉l;;Partido Socialista Obrero Espa駉l;;;;;;;;;;x
left_wing_radical_SPR;Partido Humanista;Partido Humanista;Partido Humanista;;Partido Humanista;;;;;;;;;;x
leninist_SPR;Izquierda Unida;Izquierda Unida;Izquierda Unida;;Izquierda Unida;;;;;;;;;;x
stalinist_SPR;Partido Comunista de los Pueblos de Espa馻?Partido Comunista de los Pueblos de Espa馻?Partido Comunista de los Pueblos de Espa馻?;Partido Comunista de los Pueblos de Espa馻?;;;;;;;;;x
national_socialist_SRI;Sri Lanka Muslim Congress;Sri Lanka Muslim Congress;Sri Lanka Muslim Congress;;Sri Lanka Muslim Congress;;;;;;;;;;x
fascistic_SRI;Sri Lanka Matha;Sri Lanka Matha;Sri Lanka Matha;;Sri Lanka Matha;;;;;;;;;;x
paternal_autocrat_SRI;Sri Lankan Party;Sri Lankan Party;Sri Lankan Party;;Sri Lankan Party;;;;;;;;;;x
social_conservative_SRI;United National Front;United National Front;United National Front;;United National Front;;;;;;;;;;x
market_liberal_SRI;Ceylon Workers' Congress;Ceylon Workers' Congress;Ceylon Workers' Congress;;Ceylon Workers' Congress;;;;;;;;;;x
social_liberal_SRI;Eksath Jathika Pakshaya;Eksath Jathika Pakshaya;Eksath Jathika Pakshaya;;Eksath Jathika Pakshaya;;;;;;;;;;x
social_democrat_SRI;Sri Lanka Freedom Party;Sri Lanka Freedom Party;Sri Lanka Freedom Party;;Sri Lanka Freedom Party;;;;;;;;;;x
left_wing_radical_SRI;Eelam People's Democratic Party;Eelam People's Democratic Party;Eelam People's Democratic Party;;Eelam People's Democratic Party;;;;;;;;;;x
leninist_SRI;Janatha Vimukthi Peramuna;Janatha Vimukthi Peramuna;Janatha Vimukthi Peramuna;;Janatha Vimukthi Peramuna;;;;;;;;;;x
stalinist_SRI;Communist Party of Sri Lanka;Communist Party of Sri Lanka;Communist Party of Sri Lanka;;Communist Party of Sri Lanka;;;;;;;;;;x
national_socialist_SSU;Green Shout Sudan;Green Shout Sudan;Green Shout Sudan;;Green Shout Sudan;;;;;;;;;;x
fascistic_SSU;Black Eagles;Black Eagles;Black Eagles;;Black Eagles;;;;;;;;;;x
paternal_autocrat_SSU;Al-Haraket Al-Sha'ebiyet Li-Tahrir Al-Sudan;Al-Haraket Al-Sha'ebiyet Li-Tahrir Al-Sudan;Al-Haraket Al-Sha'ebiyet Li-Tahrir Al-Sudan;;Al-Haraket Al-Sha'ebiyet Li-Tahrir Al-Sudan;;;;;;;;;;x
social_conservative_SSU;Ettihad Al-Wataniy Al-Afriqiy Al-Sudan;Ettihad Al-Wataniy Al-Afriqiy Al-Sudan;Ettihad Al-Wataniy Al-Afriqiy Al-Sudan;;Ettihad Al-Wataniy Al-Afriqiy Al-Sudan;;;;;;;;;;x
market_liberal_SSU;Hizb Al-Liberali Janub Al-Sudan;Hizb Al-Liberali Janub Al-Sudan;Hizb Al-Liberali Janub Al-Sudan;;Hizb Al-Liberali Janub Al-Sudan;;;;;;;;;;x
social_liberal_SSU;Jabhet Al-Dimoqratiyet Al-Mutahedat;Jabhet Al-Dimoqratiyet Al-Mutahedat;Jabhet Al-Dimoqratiyet Al-Mutahedat;;Jabhet Al-Dimoqratiyet Al-Mutahedat;;;;;;;;;;x
social_democrat_SSU;Social Democratic Party;Social Democratic Party;Social Democratic Party;;Social Democratic Party;;;;;;;;;;x
left_wing_radical_SSU;Leftist Party;Leftist Party;Leftist Party;;Leftist Party;;;;;;;;;;x
leninist_SSU;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_SSU;Hizb Al-Shuyu'i Janub Al-Sudan;Hizb Al-Shuyu'i Janub Al-Sudan;Hizb Al-Shuyu'i Janub Al-Sudan;;Hizb Al-Shuyu'i Janub Al-Sudan;;;;;;;;;;x
national_socialist_STP;Verde S鉶 Tom?Verde S鉶 Tom?Verde S鉶 Tom?;Verde S鉶 Tom?;;;;;;;;;x
fascistic_STP;Movimento Novo Rumo;Movimento Novo Rumo;Movimento Novo Rumo;;Movimento Novo Rumo;;;;;;;;;;x
paternal_autocrat_STP;Frente Democr醫ica Crist?Frente Democr醫ica Crist?Frente Democr醫ica Crist?;Frente Democr醫ica Crist?;;;;;;;;;x
social_conservative_STP;Grupa de Reflex鉶;Grupa de Reflex鉶;Grupa de Reflex鉶;;Grupa de Reflex鉶;;;;;;;;;;x
market_liberal_STP;Ac玢o Democr醫ica Independente;Ac玢o Democr醫ica Independente;Ac玢o Democr醫ica Independente;;Ac玢o Democr醫ica Independente;;;;;;;;;;x
social_liberal_STP;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;;x
social_democrat_STP;Partido Social Democrata;Partido Social Democrata;Partido Social Democrata;;Partido Social Democrata;;;;;;;;;;x
left_wing_radical_STP;Partido de Esquerda;Partido de Esquerda;Partido de Esquerda;;Partido de Esquerda;;;;;;;;;;x
leninist_STP;Partido Trabalhista Santomense;Partido Trabalhista Santomense;Partido Trabalhista Santomense;;Partido Trabalhista Santomense;;;;;;;;;;x
stalinist_STP;Unidade, Disciplina, Trabalho;Unidade, Disciplina, Trabalho;Unidade, Disciplina, Trabalho;;Unidade, Disciplina, Trabalho;;;;;;;;;;x
national_socialist_SUD;Hizb ut-Tahrir;Hizb ut-Tahrir;Hizb ut-Tahrir;;Hizb ut-Tahrir;;;;;;;;;;x
fascistic_SUD;Hizb Al-Ba'ath Al-Sudani;Hizb Al-Ba'ath Al-Sudani;Hizb Al-Ba'ath Al-Sudani;;Hizb Al-Ba'ath Al-Sudani;;;;;;;;;;x
paternal_autocrat_SUD;al-Mu'tamar al-Watani;al-Mu'tamar al-Watani;al-Mu'tamar al-Watani;;al-Mu'tamar al-Watani;;;;;;;;;;x
social_conservative_SUD;Hizb al-Umma;Hizb al-Umma;Hizb al-Umma;;Hizb al-Umma;;;;;;;;;;x
market_liberal_SUD;Al Hizb Al-Ittihadi Al-Dimuqrati;Al Hizb Al-Ittihadi Al-Dimuqrati;Al Hizb Al-Ittihadi Al-Dimuqrati;;Al Hizb Al-Ittihadi Al-Dimuqrati;;;;;;;;;;x
social_liberal_SUD;Democratic Liberal Party;Democratic Liberal Party;Democratic Liberal Party;;Democratic Liberal Party;;;;;;;;;;x
social_democrat_SUD;Sudanese Socialist Democratic Party;Sudanese Socialist Democratic Party;Sudanese Socialist Democratic Party;;Sudanese Socialist Democratic Party;;;;;;;;;;x
left_wing_radical_SUD;Leftist Party;Leftist Party;Leftist Party;;Leftist Party;;;;;;;;;;x
leninist_SUD;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_SUD;Sudanese Communist Party;Sudanese Communist Party;Sudanese Communist Party;;Sudanese Communist Party;;;;;;;;;;x
national_socialist_SUR;Groene Guyana;Groene Guyana;Groene Guyana;;Groene Guyana;;;;;;;;;;x
fascistic_SUR;Soevereine Partij;Soevereine Partij;Soevereine Partij;;Soevereine Partij;;;;;;;;;;x
paternal_autocrat_SUR;Guyaanse Partij;Guyaanse Partij;Guyaanse Partij;;Guyaanse Partij;;;;;;;;;;x
social_conservative_SUR;Nationale Democratische Partij;Nationale Democratische Partij;Nationale Democratische Partij;;Nationale Democratische Partij;;;;;;;;;;x
market_liberal_SUR;Liberale Partij;Liberale Partij;Liberale Partij;;Liberale Partij;;;;;;;;;;x
social_liberal_SUR;Democratisch Alternatief '91;Democratisch Alternatief '91;Democratisch Alternatief '91;;Democratisch Alternatief '91;;;;;;;;;;x
social_democrat_SUR;Nieuwe Front voor Democratie en Ontwikkeling;Nieuwe Front voor Democratie en Ontwikkeling;Nieuwe Front voor Democratie en Ontwikkeling;;Nieuwe Front voor Democratie en Ontwikkeling;;;;;;;;;;x
left_wing_radical_SUR;Linkse Partij;Linkse Partij;Linkse Partij;;Linkse Partij;;;;;;;;;;x
leninist_SUR;Socialistische Partij;Socialistische Partij;Socialistische Partij;;Socialistische Partij;;;;;;;;;;x
stalinist_SUR;Communistische Partij;Communistische Partij;Communistische Partij;;Communistische Partij;;;;;;;;;;x
national_socialist_SYR;Al-Ikhwan Al-Muslimun fi Suriya;Al-Ikhwan Al-Muslimun fi Suriya;Al-Ikhwan Al-Muslimun fi Suriya;;Al-Ikhwan Al-Muslimun fi Suriya;;;;;;;;;;x
fascistic_SYR;Hizb Al-Ba'ath Al-Arabi Al-Ishtiraki;Hizb Al-Ba'ath Al-Arabi Al-Ishtiraki;Hizb Al-Ba'ath Al-Arabi Al-Ishtiraki;;Hizb Al-Ba'ath Al-Arabi Al-Ishtiraki;;;;;;;;;;x
paternal_autocrat_SYR;Al-Hizb Al-Suri Al-Qawmi Al-'Ijtima'i;Al-Hizb Al-Suri Al-Qawmi Al-'Ijtima'i;Al-Hizb Al-Suri Al-Qawmi Al-'Ijtima'i;;Al-Hizb Al-Suri Al-Qawmi Al-'Ijtima'i;;;;;;;;;;x
social_conservative_SYR;Hizb Al-Islah Al-Suriy;Hizb Al-Islah Al-Suriy;Hizb Al-Islah Al-Suriy;;Hizb Al-Islah Al-Suriy;;;;;;;;;;x
market_liberal_SYR;Market Liberals;Market Liberals;Market Liberals;;Market Liberals;;;;;;;;;;x
social_liberal_SYR;Social Liberals;Social Liberals;Social Liberals;;Social Liberals;;;;;;;;;;x
social_democrat_SYR;al-Wahdawiuyun al-Dimukatiyyun Al-Ijtima'iyyun;al-Wahdawiuyun al-Dimukatiyyun Al-Ijtima'iyyun;al-Wahdawiuyun al-Dimukatiyyun Al-Ijtima'iyyun;;al-Wahdawiuyun al-Dimukatiyyun Al-Ijtima'iyyun;;;;;;;;;;x
left_wing_radical_SYR;Hizb Al-Ittihad Al-Ishtiraki Al-'Arabi fi Suriyah;Hizb Al-Ittihad Al-Ishtiraki Al-'Arabi fi Suriyah;Hizb Al-Ittihad Al-Ishtiraki Al-'Arabi fi Suriyah;;Hizb Al-Ittihad Al-Ishtiraki Al-'Arabi fi Suriyah;;;;;;;;;;x
leninist_SYR;Harakat Al-Ishtirakiyeen Al-'Arab;Harakat Al-Ishtirakiyeen Al-'Arab;Harakat Al-Ishtirakiyeen Al-'Arab;;Harakat Al-Ishtirakiyeen Al-'Arab;;;;;;;;;;x
stalinist_SYR;Al-Hizb Al-Shuyu'i Al-Suri;Al-Hizb Al-Shuyu'i Al-Suri;Al-Hizb Al-Shuyu'i Al-Suri;;Al-Hizb Al-Shuyu'i Al-Suri;;;;;;;;;;x
national_socialist_SWA;Green Swaziland;Green Swaziland;Green Swaziland;;Green Swaziland;;;;;;;;;;x
fascistic_SWA;Royal Family;Royal Family;Royal Family;;Royal Family;;;;;;;;;;x
paternal_autocrat_SWA;Siyinqaba;Siyinqaba;Siyinqaba;;Siyinqaba;;;;;;;;;;x
social_conservative_SWA;Conservatives;Conservatives;Conservatives;;Conservatives;;;;;;;;;;x
market_liberal_SWA;Liberals;Liberals;Liberals;;Liberals;;;;;;;;;;x
social_liberal_SWA;Social Liberals;Social Liberals;Social Liberals;;Social Liberals;;;;;;;;;;x
social_democrat_SWA;Ngwane National Liberatory Congress;Ngwane National Liberatory Congress;Ngwane National Liberatory Congress;;Ngwane National Liberatory Congress;;;;;;;;;;x
left_wing_radical_SWA;Leftists;Leftists;Leftists;;Leftists;;;;;;;;;;x
leninist_SWA;People's United Democratic Movement;People's United Democratic Movement;People's United Democratic Movement;;People's United Democratic Movement;;;;;;;;;;x
stalinist_SWA;Swaziland Communist Party;Swaziland Communist Party;Swaziland Communist Party;;Swaziland Communist Party;;;;;;;;;;x
national_socialist_SWE;Sveriges muslimska r錮;Sveriges muslimska r錮;Sveriges muslimska r錮;;Sveriges muslimska r錮;;;;;;;;;;x
fascistic_SWE;Svenskarnas parti;Svenskarnas parti;Svenskarnas parti;;Svenskarnas parti;;;;;;;;;;x
paternal_autocrat_SWE;Sverigedemokraterna;Sverigedemokraterna;Sverigedemokraterna;;Sverigedemokraterna;;;;;;;;;;x
social_conservative_SWE;Moderata samlingspartiet;Moderata samlingspartiet;Moderata samlingspartiet;;Moderata samlingspartiet;;;;;;;;;;x
market_liberal_SWE;Folkpartiet liberalerna;Folkpartiet liberalerna;Folkpartiet liberalerna;;Folkpartiet liberalerna;;;;;;;;;;x
social_liberal_SWE;Centerpartiet;Centerpartiet;Centerpartiet;;Centerpartiet;;;;;;;;;;x
social_democrat_SWE;Sveriges socialdemokratiska arbetareparti;Sveriges socialdemokratiska arbetareparti;Sveriges socialdemokratiska arbetareparti;;Sveriges socialdemokratiska arbetareparti;;;;;;;;;;x
left_wing_radical_SWE;V鋘sterpartiet;V鋘sterpartiet;V鋘sterpartiet;;V鋘sterpartiet;;;;;;;;;;x
leninist_SWE;Socialistiska Partiet;Socialistiska Partiet;Socialistiska Partiet;;Socialistiska Partiet;;;;;;;;;;x
stalinist_SWE;Kommunistiska Partiet;Kommunistiska Partiet;Kommunistiska Partiet;;Kommunistiska Partiet;;;;;;;;;;x
national_socialist_TAJ;Hizbi Nahzati Islomii Tojikiston;Hizbi Nahzati Islomii Tojikiston;Hizbi Nahzati Islomii Tojikiston;;Hizbi Nahzati Islomii Tojikiston;;;;;;;;;;x
fascistic_TAJ;Lev Partii;Lev Partii;Lev Partii;;Lev Partii;;;;;;;;;;x
paternal_autocrat_TAJ;Tadzhikskaya Partii;Tadzhikskaya Partii;Tadzhikskaya Partii;;Tadzhikskaya Partii;;;;;;;;;;x
social_conservative_TAJ;Hizbi Khalqi-Demokrati Tojikiston;Hizbi Khalqi-Demokrati Tojikiston;Hizbi Khalqi-Demokrati Tojikiston;;Hizbi Khalqi-Demokrati Tojikiston;;;;;;;;;;x
market_liberal_TAJ;Hizbi Demokratii Tojikiston;Hizbi Demokratii Tojikiston;Hizbi Demokratii Tojikiston;;Hizbi Demokratii Tojikiston;;;;;;;;;;x
